dataset,cell_id,condition,cycle,Tem,rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
1,CY45-05_1-#14,CY45-05_1,519,45,0.5,2725.186279296875,6.218377850698063e-05,0.7440495721434972,4.17703104019165,4.151120662689209,4.159924234662737,-0.7038211550092766,0.7786246512276785
1,CY45-05_1-#14,CY45-05_1,520,45,0.5,2723.905029296875,6.162658160639573e-05,0.7294844749280504,4.17679500579834,4.15088415145874,4.159825835909162,-0.7198709809442567,0.7782585797991072
1,CY45-05_1-#14,CY45-05_1,521,45,0.5,2722.94970703125,6.180795587324911e-05,0.7341234050071298,4.176952362060547,4.151041507720947,4.159901653017316,-0.7092129971419578,0.7779856305803572
1,CY45-05_1-#14,CY45-05_1,522,45,0.5,2722.47412109375,6.149202091954386e-05,0.7416747022069208,4.176873683929443,4.15088415145874,4.1597892216273715,-0.6864801024386047,0.7778497488839285
1,CY45-05_1-#14,CY45-05_1,523,45,0.5,2721.57421875,6.157837790247109e-05,0.7201663295129566,4.17679500579834,4.151081085205078,4.15992420060294,-0.7478456670537148,0.7775926339285715
1,CY45-05_1-#14,CY45-05_1,524,45,0.5,2720.875732421875,6.132573443645035e-05,0.7265641455711266,4.17679500579834,4.150962829589844,4.159907375063215,-0.7305512040228463,0.77739306640625
1,CY45-05_1-#14,CY45-05_1,525,45,0.5,2719.994873046875,6.114348436992489e-05,0.7374069478467479,4.17679500579834,4.150844573974609,4.1598117010934015,-0.6967062219097682,0.7771413922991072
1,CY45-05_1-#14,CY45-05_1,526,45,0.5,2718.73681640625,6.107127237080953e-05,0.7298947535454621,4.1766767501831055,4.151041507720947,4.159766708101545,-0.7263552924683965,0.7767819475446428
1,CY45-05_1-#14,CY45-05_1,527,45,0.5,2717.85009765625,6.197243277796049e-05,0.7392575147749945,4.176755428314209,4.150687217712402,4.159662689481463,-0.689969746101863,0.7765285993303571
1,CY45-05_1-#14,CY45-05_1,528,45,0.5,2716.89404296875,6.115701636680079e-05,0.7362234365876883,4.176558494567871,4.150687217712402,4.159603595733643,-0.713606364718093,0.7762554408482143
1,CY45-05_1-#14,CY45-05_1,529,45,0.5,2716.064208984375,6.220959318108105e-05,0.7251128084715714,4.1768341064453125,4.150844573974609,4.159749814442226,-0.7215200795845269,0.7760183454241072
1,CY45-05_1-#14,CY45-05_1,530,45,0.5,2714.68115234375,6.213861293137877e-05,0.7341821897574893,4.176637649536133,4.150687217712402,4.159536123275757,-0.7101719375241169,0.7756231863839286
1,CY45-05_1-#14,CY45-05_1,531,45,0.5,2713.8203125,6.183832778418406e-05,0.7129251962832546,4.176519393920898,4.150529861450195,4.159578357424055,-0.7363200286871048,0.7753772321428571
1,CY45-05_1-#14,CY45-05_1,532,45,0.5,2712.69482421875,6.192242617569239e-05,0.7208998110516971,4.176519393920898,4.150608539581299,4.159561463764736,-0.7442383392306597,0.7750556640625
1,CY45-05_1-#14,CY45-05_1,533,45,0.5,2711.76220703125,6.19427969730588e-05,0.7246575074630766,4.176401138305664,4.150451183319092,4.159451723098755,-0.7385249114948471,0.7747892020089285
1,CY45-05_1-#14,CY45-05_1,534,45,0.5,2711.16064453125,6.220919416151887e-05,0.7276931307817263,4.176598072052002,4.1504902839660645,4.159536157335554,-0.7178550426475172,0.7746173270089286
1,CY45-05_1-#14,CY45-05_1,535,45,0.5,2710.408447265625,6.220798768681363e-05,0.7385425485453896,4.176558494567871,4.150687217712402,4.159462996891567,-0.713338984732041,0.7744024135044643
1,CY45-05_1-#14,CY45-05_1,536,45,0.5,2709.640380859375,6.18636656819225e-05,0.7394050644886704,4.176558494567871,4.150411605834961,4.1594797883714945,-0.6964597144220974,0.7741829659598214
1,CY45-05_1-#14,CY45-05_1,537,45,0.5,2709.0537109375,6.19463374860161e-05,0.7344059922146968,4.176598072052002,4.15064811706543,4.159553016935076,-0.7189553716105999,0.7740153459821428
1,CY45-05_1-#14,CY45-05_1,538,45,0.5,2707.8369140625,6.239118810034406e-05,0.7341737164295807,4.176598072052002,4.150451183319092,4.159437622342791,-0.7025578493573676,0.7736676897321428
1,CY45-05_1-#14,CY45-05_1,539,45,0.5,2706.45849609375,6.248498476867139e-05,0.7305742159585168,4.176440715789795,4.150451183319092,4.159322363989694,-0.7191422484915528,0.7732738560267857
1,CY45-05_1-#14,CY45-05_1,540,45,0.5,2705.766845703125,6.207325587628486e-05,0.7344495367699243,4.176361560821533,4.15037202835083,4.159288474491665,-0.7172949168494989,0.7730762416294643
1,CY45-05_1-#14,CY45-05_1,541,45,0.5,2704.93359375,6.287617702457862e-05,0.7349452998413969,4.176519393920898,4.150332927703857,4.15929981640407,-0.7012135781560227,0.7728381696428571
1,CY45-05_1-#14,CY45-05_1,542,45,0.5,2703.9482421875,6.207994635917783e-05,0.7266878194662151,4.176243782043457,4.150293350219727,4.159260477338519,-0.7384115449718118,0.772556640625
1,CY45-05_1-#14,CY45-05_1,543,45,0.5,2702.8798828125,6.266013097446886e-05,0.7261304628290993,4.176243782043457,4.150096416473389,4.159147943769183,-0.7257990661192939,0.7722513950892858
1,CY45-05_1-#14,CY45-05_1,544,45,0.5,2702.443603515625,6.26464563680741e-05,0.7155282654713683,4.176401138305664,4.150332927703857,4.159398249217442,-0.7463296158397381,0.7721267438616072
1,CY45-05_1-#14,CY45-05_1,545,45,0.5,2701.438720703125,6.368904484044014e-05,0.735134652018444,4.176716327667236,4.150332927703857,4.1593504292624335,-0.6984916992444261,0.7718396344866072
1,CY45-05_1-#14,CY45-05_1,546,45,0.5,2700.5830078125,6.339967420434743e-05,0.7164714434410913,4.176440715789795,4.150293350219727,4.159291437694004,-0.7443679646804369,0.7715951450892857
1,CY45-05_1-#14,CY45-05_1,547,45,0.5,2699.5791015625,6.327984468313574e-05,0.7371803836765898,4.176598072052002,4.15017557144165,4.159277370997837,-0.6877985417205572,0.7713083147321429
1,CY45-05_1-#14,CY45-05_1,548,45,0.5,2698.510986328125,6.304235878585362e-05,0.7370258750472898,4.176440715789795,4.15017557144165,4.159173284258161,-0.6980182407706583,0.7710031389508929
1,CY45-05_1-#14,CY45-05_1,549,45,0.5,2697.60400390625,6.251246146188512e-05,0.7203426407052638,4.176204204559326,4.150214672088623,4.159176077161517,-0.7405370635009554,0.7707440011160714
1,CY45-05_1-#14,CY45-05_1,550,45,0.5,2696.383544921875,6.341290767083123e-05,0.7344459335882341,4.176440715789795,4.15017557144165,4.159088884081159,-0.699032799395328,0.7703952985491072
1,CY45-05_1-#14,CY45-05_1,551,45,0.5,2695.56640625,6.352179950881491e-05,0.7208365042506925,4.176243782043457,4.1499786376953125,4.1590297903333395,-0.7308610901566115,0.7701618303571428
1,CY45-05_1-#14,CY45-05_1,552,45,0.5,2694.69189453125,6.270176006112776e-05,0.7265444123608233,4.176204204559326,4.150254249572754,4.159102916717529,-0.7390748288599598,0.7699119698660715
1,CY45-05_1-#14,CY45-05_1,553,45,0.5,2693.6884765625,6.36959123050054e-05,0.7247232228190447,4.176243782043457,4.149899482727051,4.158979177474976,-0.7223970089614511,0.7696252790178572
1,CY45-05_1-#14,CY45-05_1,554,45,0.5,2692.73681640625,6.390959571025643e-05,0.7406204509066693,4.176361560821533,4.149939060211182,4.15893690926688,-0.6903860105614981,0.7693533761160715
1,CY45-05_1-#14,CY45-05_1,555,45,0.5,2691.80419921875,6.32768180896544e-05,0.7329890474998884,4.176243782043457,4.149899482727051,4.159007276807513,-0.7078721662003957,0.7690869140625
1,CY45-05_1-#14,CY45-05_1,556,45,0.5,2691.11572265625,6.36696537475183e-05,0.7258852991637668,4.176243782043457,4.1499786376953125,4.159010069710868,-0.7236943494686892,0.7688902064732143
1,CY45-05_1-#14,CY45-05_1,557,45,0.5,2690.025634765625,6.406946661397572e-05,0.7370721993764295,4.1761651039123535,4.149781703948975,4.158835683550153,-0.7132772139438806,0.7685787527901786
1,CY45-05_1-#14,CY45-05_1,558,45,0.5,2689.145263671875,6.41282188186009e-05,0.7298424553010581,4.176243782043457,4.149742126464844,4.158841371536255,-0.7010454883359727,0.7683272181919643
1,CY45-05_1-#14,CY45-05_1,559,45,0.5,2687.948486328125,6.407651984033522e-05,0.7271550113464027,4.175968170166016,4.149545192718506,4.1586640902927945,-0.7219403408554705,0.7679852818080357
1,CY45-05_1-#14,CY45-05_1,560,45,0.5,2687.23095703125,6.309374856465472e-05,0.7240371871324122,4.175889015197754,4.149820804595947,4.158745697566441,-0.7396140217912976,0.7677802734375
1,CY45-05_1-#14,CY45-05_1,561,45,0.5,2686.1953125,6.450625115591251e-05,0.7531703014393667,4.176243782043457,4.149781703948975,4.158658538545881,-0.6631138381857666,0.767484375
1,CY45-05_1-#14,CY45-05_1,562,45,0.5,2685.397705078125,6.362611134511179e-05,0.7308829330835371,4.176007270812988,4.149703025817871,4.158734491893223,-0.7200335216297256,0.7672564871651786
1,CY45-05_1-#14,CY45-05_1,563,45,0.5,2684.12060546875,6.367298057419568e-05,0.741307839037102,4.175968170166016,4.149466514587402,4.1586359569004605,-0.6926580315988926,0.7668916015625
1,CY45-05_1-#14,CY45-05_1,564,45,0.5,2683.539794921875,6.40656393203484e-05,0.7225737549196235,4.176046848297119,4.149781703948975,4.1587541443961005,-0.7301488629912067,0.7667256556919643
1,CY45-05_1-#14,CY45-05_1,565,45,0.5,2682.289794921875,6.455144919472842e-05,0.7276128611170439,4.175889015197754,4.149506092071533,4.158548865999494,-0.7276000429833687,0.7663685128348214
1,CY45-05_1-#14,CY45-05_1,566,45,0.5,2681.65087890625,6.434638590405314e-05,0.723879475100109,4.175968170166016,4.149466514587402,4.158630473273141,-0.7326987664729758,0.7661859654017857
1,CY45-05_1-#14,CY45-05_1,567,45,0.5,2680.721435546875,6.389260890780581e-05,0.7298165158992551,4.175889015197754,4.149506092071533,4.158548831939697,-0.7060774220136081,0.76592041015625
1,CY45-05_1-#14,CY45-05_1,568,45,0.5,2679.7109375,6.401457873990085e-05,0.7236462317880517,4.175771236419678,4.149466514587402,4.158489738191877,-0.7306875683754308,0.7656316964285714
1,CY45-05_1-#14,CY45-05_1,569,45,0.5,2678.71337890625,6.375664192476576e-05,0.7341981424679033,4.175889015197754,4.149506092071533,4.15853476524353,-0.7047431079040973,0.7653466796875
1,CY45-05_1-#14,CY45-05_1,570,45,0.5,2677.915771484375,6.334407354378338e-05,0.7282976279102337,4.175692558288574,4.1494269371032715,4.1585065977913995,-0.7226531431294698,0.7651187918526786
1,CY45-05_1-#14,CY45-05_1,571,45,0.5,2676.833740234375,6.449331051424071e-05,0.7327428911983241,4.175771236419678,4.149230480194092,4.158405440194266,-0.7140359337999884,0.7648096400669643
1,CY45-05_1-#14,CY45-05_1,572,45,0.5,2675.9052734375,6.43773746622793e-05,0.7346647113281379,4.17581033706665,4.149506092071533,4.158458811896188,-0.7175739127458929,0.7645443638392857
1,CY45-05_1-#14,CY45-05_1,573,45,0.5,2674.7421875,6.492134402308763e-05,0.7403463281162749,4.175849914550781,4.149348258972168,4.158365964889526,-0.696725825366399,0.7642120535714285
1,CY45-05_1-#14,CY45-05_1,574,45,0.5,2673.875732421875,6.51194104710777e-05,0.7277584850763487,4.175849914550781,4.149230480194092,4.1583801337650845,-0.726903697475124,0.7639644949776786
1,CY45-05_1-#14,CY45-05_1,575,45,0.5,2672.681396484375,6.463833410684806e-05,0.7234106376966449,4.175731658935547,4.149230480194092,4.158337865556989,-0.7244734987249153,0.7636232561383929
1,CY45-05_1-#14,CY45-05_1,576,45,0.5,2671.79052734375,6.491995556948646e-05,0.7237768695024435,4.175652980804443,4.149348258972168,4.158309766224453,-0.7468873204666262,0.7633687220982143
1,CY45-05_1-#14,CY45-05_1,577,45,0.5,2670.906005859375,6.47282012046212e-05,0.7265269756319107,4.175652980804443,4.149072647094727,4.158287218638828,-0.7205136970955106,0.7631160016741071
1,CY45-05_1-#14,CY45-05_1,578,45,0.5,2670.031494140625,6.378590347134838e-05,0.7303033464516632,4.17557430267334,4.1494269371032715,4.15830980028425,-0.7282945820211908,0.7628661411830358
1,CY45-05_1-#14,CY45-05_1,579,45,0.5,2668.75830078125,6.494891002793147e-05,0.7346868513676579,4.175652980804443,4.1489152908325195,4.1581297261374335,-0.6900924718441077,0.7625023716517857
1,CY45-05_1-#14,CY45-05_1,580,45,0.5,2668.413330078125,6.431959149052761e-05,0.7460210347521427,4.175771236419678,4.149190902709961,4.158264739172799,-0.6833871646570016,0.76240380859375
1,CY45-05_1-#14,CY45-05_1,581,45,0.5,2667.25244140625,6.392807783193567e-05,0.732790231435235,4.175495624542236,4.14915132522583,4.1581887517656595,-0.7120046867422896,0.7620721261160714
1,CY45-05_1-#14,CY45-05_1,582,45,0.5,2666.3193359375,6.446122748522092e-05,0.7357464697257668,4.1756134033203125,4.149309158325195,4.158250706536429,-0.7201048751105574,0.7618055245535714
1,CY45-05_1-#14,CY45-05_1,583,45,0.5,2665.27734375,6.429617244546056e-05,0.7303361622434213,4.175534725189209,4.1492695808410645,4.158214024135044,-0.7270398679379375,0.7615078125
1,CY45-05_1-#14,CY45-05_1,584,45,0.5,2664.578857421875,6.425588245607427e-05,0.7229698806668186,4.175534725189209,4.149033546447754,4.158177614212036,-0.7181590258286024,0.7613082449776786
1,CY45-05_1-#14,CY45-05_1,585,45,0.5,2663.1103515625,6.50615918440243e-05,0.7364727670973091,4.175534725189209,4.1489152908325195,4.1581184182848245,-0.7146534989413964,0.760888671875
1,CY45-05_1-#14,CY45-05_1,586,45,0.5,2662.18359375,6.469827140805576e-05,0.7277452093533824,4.175534725189209,4.149112224578857,4.158070598329816,-0.7141962745666506,0.7606238839285714
1,CY45-05_1-#14,CY45-05_1,587,45,0.5,2661.044189453125,6.510654954012013e-05,0.7401632926993865,4.17557430267334,4.148836612701416,4.15799754006522,-0.6895709630228914,0.76029833984375
1,CY45-05_1-#14,CY45-05_1,588,45,0.5,2660.273681640625,6.500378734287281e-05,0.7408784569274902,4.175534725189209,4.14895486831665,4.157989093235561,-0.6986787416561557,0.7600781947544643
1,CY45-05_1-#14,CY45-05_1,589,45,0.5,2659.38818359375,6.528408151792734e-05,0.7306777058723314,4.175495624542236,4.148836612701416,4.1579722336360385,-0.709660409125068,0.7598251953125
1,CY45-05_1-#14,CY45-05_1,590,45,0.5,2658.3515625,6.451282359813668e-05,0.7255184926910339,4.175377368927002,4.148993968963623,4.158053806849888,-0.7397999038031977,0.7595290178571429
1,CY45-05_1-#14,CY45-05_1,591,45,0.5,2657.419921875,6.558140625861847e-05,0.7302185254422114,4.175534725189209,4.148836612701416,4.1579974719456265,-0.7211743547265539,0.7592628348214285
1,CY45-05_1-#14,CY45-05_1,592,45,0.5,2656.212646484375,6.562521206218423e-05,0.725174999646594,4.175337791442871,4.148678779602051,4.157876593726022,-0.7294800222977202,0.7589178989955357
1,CY45-05_1-#14,CY45-05_1,593,45,0.5,2655.022216796875,6.48791464372762e-05,0.7323846018250559,4.175259113311768,4.148797035217285,4.1578090872083395,-0.7185691060144994,0.7585777762276785
1,CY45-05_1-#14,CY45-05_1,594,45,0.5,2654.4384765625,6.475162493458541e-05,0.7289806823864343,4.175259113311768,4.148718357086182,4.157887867518833,-0.7216845659476059,0.7584109933035714
1,CY45-05_1-#14,CY45-05_1,595,45,0.5,2653.112060546875,6.533506424287995e-05,0.7303058673768704,4.175180435180664,4.148403167724609,4.157648801803589,-0.7054214611427132,0.7580320172991072
1,CY45-05_1-#14,CY45-05_1,596,45,0.5,2652.160888671875,6.503111097737308e-05,0.7127396128782324,4.175140857696533,4.148521423339844,4.157741614750454,-0.7368228125130911,0.75776025390625
1,CY45-05_1-#14,CY45-05_1,597,45,0.5,2651.3994140625,6.531694441366778e-05,0.7340968722608414,4.175337791442871,4.148600101470947,4.157758440290179,-0.7008616663783633,0.7575426897321429
1,CY45-05_1-#14,CY45-05_1,598,45,0.5,2650.51806640625,6.578665012896706e-05,0.7279661937795252,4.175337791442871,4.148521423339844,4.1578288078308105,-0.7234277002148342,0.7572908761160714
1,CY45-05_1-#14,CY45-05_1,599,45,0.5,2649.3291015625,6.575561139975385e-05,0.7376742054991697,4.175220012664795,4.148639678955078,4.157690967832293,-0.7227116802391995,0.756951171875
1,CY45-05_1-#14,CY45-05_1,600,45,0.5,2648.31689453125,6.554436407980943e-05,0.7268689828735043,4.1751017570495605,4.14844274520874,4.157631840024676,-0.733209242592384,0.7566619698660715
1,CY45-05_1-#14,CY45-05_1,601,45,0.5,2647.644775390625,6.574706482182252e-05,0.7282276205562213,4.175220012664795,4.1487579345703125,4.157721928187779,-0.7312081054144555,0.7564699358258928
1,CY45-05_1-#14,CY45-05_1,602,45,0.5,2646.53076171875,6.515417093256614e-05,0.7281087373796087,4.175140857696533,4.148245811462402,4.157657146453857,-0.7102349400991899,0.7561516462053571
1,CY45-05_1-#14,CY45-05_1,603,45,0.5,2645.43603515625,6.500181891649365e-05,0.7411474177101233,4.17506217956543,4.148639678955078,4.157544681004116,-0.7050043763366496,0.7558388671875
1,CY45-05_1-#14,CY45-05_1,604,45,0.5,2644.085205078125,6.590793473176266e-05,0.7350714640457018,4.17506217956543,4.148245811462402,4.157443353107998,-0.7123548251683673,0.7554529157366071
1,CY45-05_1-#14,CY45-05_1,605,45,0.5,2643.29248046875,6.676661604325381e-05,0.7305457561400776,4.175220012664795,4.148127555847168,4.157443455287388,-0.7052238975697036,0.7552264229910715
1,CY45-05_1-#14,CY45-05_1,606,45,0.5,2642.431884765625,6.643651625551513e-05,0.7402728982453481,4.175140857696533,4.148324489593506,4.157454626900809,-0.7114796248188786,0.7549805385044643
1,CY45-05_1-#14,CY45-05_1,607,45,0.5,2641.545654296875,6.678380842273967e-05,0.717889453808345,4.1751017570495605,4.148088455200195,4.157457521983555,-0.7266807589485498,0.7547273297991072
1,CY45-05_1-#14,CY45-05_1,608,45,0.5,2640.4091796875,6.643323949602137e-05,0.7299438842658633,4.174983501434326,4.1482062339782715,4.1573421614510675,-0.7244751672148899,0.7544026227678572
1,CY45-05_1-#14,CY45-05_1,609,45,0.5,2639.499267578125,6.5315927030157e-05,0.7325918694478692,4.1749444007873535,4.148482322692871,4.157465968813215,-0.7308791657367082,0.7541426478794643
1,CY45-05_1-#14,CY45-05_1,610,45,0.5,2638.321044921875,6.583551656968756e-05,0.7322534750585759,4.174904823303223,4.1482062339782715,4.157311167035784,-0.7076682921438056,0.7538060128348214
1,CY45-05_1-#14,CY45-05_1,611,45,0.5,2637.66552734375,6.646534196673971e-05,0.7403149909487802,4.175180435180664,4.148364067077637,4.157449007034302,-0.701195873934052,0.7536187220982142
1,CY45-05_1-#14,CY45-05_1,612,45,0.5,2636.318603515625,6.718640007035832e-05,0.7357716704183294,4.17506217956543,4.148127555847168,4.157283067703247,-0.7077702419250587,0.75323388671875
1,CY45-05_1-#14,CY45-05_1,613,45,0.5,2635.55810546875,6.644400851795441e-05,0.7336990080684601,4.174983501434326,4.148127555847168,4.157271862030029,-0.7025961209236473,0.7530166015625
1,CY45-05_1-#14,CY45-05_1,614,45,0.5,2634.38525390625,6.642484714990173e-05,0.7211890108238694,4.174747467041016,4.148088455200195,4.157212836401803,-0.7512214987993291,0.7526815011160715
1,CY45-05_1-#14,CY45-05_1,615,45,0.5,2633.570556640625,6.650995660843015e-05,0.7350884559511944,4.174904823303223,4.147970199584961,4.1572184562683105,-0.7055319394993886,0.75244873046875
1,CY45-05_1-#14,CY45-05_1,616,45,0.5,2632.779296875,6.658414582029314e-05,0.7456963801558082,4.174983501434326,4.148088455200195,4.15722690309797,-0.6839420251915453,0.75222265625
1,CY45-05_1-#14,CY45-05_1,617,45,0.5,2631.45068359375,6.631123613005713e-05,0.7305803568921291,4.174668312072754,4.147851943969727,4.157035521098545,-0.7190305444086529,0.7518430524553571
1,CY45-05_1-#14,CY45-05_1,618,45,0.5,2630.523193359375,6.686817952648417e-05,0.7311016036889599,4.174668312072754,4.147812843322754,4.1570243154253275,-0.7297982357445782,0.7515780552455357
1,CY45-05_1-#14,CY45-05_1,619,45,0.5,2629.529296875,6.736587045872092e-05,0.7230497474924368,4.174747467041016,4.147733688354492,4.157018661499023,-0.7347579820595316,0.7512940848214286
1,CY45-05_1-#14,CY45-05_1,620,45,0.5,2628.457275390625,6.699153412922658e-05,0.7135566990515086,4.174629211425781,4.147773265838623,4.15702714238848,-0.752370966843225,0.75098779296875
1,CY45-05_1-#14,CY45-05_1,621,45,0.5,2627.501953125,6.716361159995579e-05,0.7110837118162596,4.174471855163574,4.147576332092285,4.156959601811001,-0.7662034458995888,0.75071484375
1,CY45-05_1-#14,CY45-05_1,622,45,0.5,2625.98583984375,6.639148448557335e-05,0.7269119703188753,4.174510955810547,4.1476945877075195,4.1568977151598245,-0.7236462066247977,0.7502816685267857
1,CY45-05_1-#14,CY45-05_1,623,45,0.5,2624.916259765625,6.678346500353695e-05,0.7304923425268001,4.17458963394165,4.1476945877075195,4.1569033690861295,-0.7165377899031151,0.74997607421875
1,CY45-05_1-#14,CY45-05_1,624,45,0.5,2623.767822265625,6.647503239167105e-05,0.7372313635846257,4.174550533294678,4.147733688354492,4.156878062656948,-0.7125313561005329,0.74964794921875
1,CY45-05_1-#14,CY45-05_1,625,45,0.5,2622.736083984375,6.697147039001441e-05,0.7228082594224016,4.174471855163574,4.1475372314453125,4.156830310821533,-0.7318965556868724,0.7493531668526786
1,CY45-05_1-#14,CY45-05_1,626,45,0.5,2621.627685546875,6.703001332965329e-05,0.7304194313715701,4.174550533294678,4.147615909576416,4.156841550554548,-0.7194285979146051,0.7490364815848214
1,CY45-05_1-#14,CY45-05_1,627,45,0.5,2620.717041015625,6.769324347640197e-05,0.7279595229147399,4.174668312072754,4.1475372314453125,4.156872408730643,-0.7250836280781976,0.7487762974330358
1,CY45-05_1-#14,CY45-05_1,628,45,0.5,2619.742919921875,6.674521287445365e-05,0.7377199906022166,4.174747467041016,4.147615909576416,4.15693998336792,-0.6902206450827775,0.7484979771205357
1,CY45-05_1-#14,CY45-05_1,629,45,0.5,2618.162353515625,6.720079918048234e-05,0.7278826801712662,4.174550533294678,4.1475372314453125,4.156768356050764,-0.7205800923725336,0.74804638671875
1,CY45-05_1-#14,CY45-05_1,630,45,0.5,2617.12060546875,6.674211912953038e-05,0.7413692547457998,4.17435359954834,4.147458076477051,4.156653029578073,-0.699193482065636,0.7477487444196429
1,CY45-05_1-#14,CY45-05_1,631,45,0.5,2616.540771484375,6.68698885482337e-05,0.7336795889668762,4.174550533294678,4.147576332092285,4.156827551977975,-0.7086180594099765,0.7475830775669643
1,CY45-05_1-#14,CY45-05_1,632,45,0.5,2615.203857421875,6.721625282972416e-05,0.726291699286737,4.17435359954834,4.147340297698975,4.156613656452724,-0.7213286984618366,0.7472011021205357
1,CY45-05_1-#14,CY45-05_1,633,45,0.5,2613.912353515625,6.742149132181082e-05,0.7257274923641923,4.174432277679443,4.147379398345947,4.15666709627424,-0.717777457964921,0.7468321010044643
1,CY45-05_1-#14,CY45-05_1,634,45,0.5,2612.659423828125,6.7176803440816e-05,0.7237636915588066,4.174274921417236,4.147261142730713,4.156574249267578,-0.7298874962499591,0.74647412109375
1,CY45-05_1-#14,CY45-05_1,635,45,0.5,2612.02734375,6.75128414793737e-05,0.732132017220027,4.174432277679443,4.147497653961182,4.156686782836914,-0.7283747897311552,0.7462935267857143
1,CY45-05_1-#14,CY45-05_1,636,45,0.5,2610.763671875,6.747669288410639e-05,0.7306273350575585,4.174314022064209,4.147300720214844,4.156526463372367,-0.7134719724645278,0.7459324776785714
1,CY45-05_1-#14,CY45-05_1,637,45,0.5,2609.40625,6.722153409430246e-05,0.7209740264482807,4.1742353439331055,4.147182464599609,4.156475816454206,-0.7234372364173072,0.7455446428571428
1,CY45-05_1-#14,CY45-05_1,638,45,0.5,2608.0849609375,6.694823773264383e-05,0.7317735261489916,4.173999309539795,4.1469855308532715,4.156245231628418,-0.7153731465810589,0.7451671316964286
1,CY45-05_1-#14,CY45-05_1,639,45,0.5,2607.059814453125,6.749595189915821e-05,0.7198586532293583,4.173959732055664,4.146906852722168,4.156236682619367,-0.7376291649204281,0.7448742327008928
1,CY45-05_1-#14,CY45-05_1,640,45,0.5,2605.790283203125,6.748207336481207e-05,0.7294250249290387,4.173999309539795,4.146946430206299,4.156225511005947,-0.7145072558277707,0.7445115094866072
1,CY45-05_1-#14,CY45-05_1,641,45,0.5,2604.58056640625,6.722233448462058e-05,0.7211368447759597,4.17384147644043,4.146867752075195,4.156174864087786,-0.7384786907476335,0.7441658761160714
1,CY45-05_1-#14,CY45-05_1,642,45,0.5,2603.9541015625,6.760599267631281e-05,0.7305982946570991,4.174077987670898,4.147064685821533,4.15632118497576,-0.7264410489408037,0.7439868861607143
1,CY45-05_1-#14,CY45-05_1,643,45,0.5,2602.8662109375,6.73548830443726e-05,0.7288346485282482,4.173920154571533,4.146906852722168,4.156158004488264,-0.7237637347234207,0.7436760602678572
1,CY45-05_1-#14,CY45-05_1,644,45,0.5,2601.4970703125,6.767238464143011e-05,0.7355521539508735,4.1738810539245605,4.14670991897583,4.156059571674892,-0.7073243585913369,0.7432848772321429
1,CY45-05_1-#14,CY45-05_1,645,45,0.5,2600.61865234375,6.730762143203949e-05,0.7229243973632521,4.173920154571533,4.1468281745910645,4.156160797391619,-0.7190514689905085,0.7430339006696428
1,CY45-05_1-#14,CY45-05_1,646,45,0.5,2599.66943359375,6.814303958810421e-05,0.7293049336292469,4.17384147644043,4.146867752075195,4.156045504978725,-0.7267960715738835,0.7427626953125
1,CY45-05_1-#14,CY45-05_1,647,45,0.5,2598.4189453125,6.750685773008277e-05,0.7336916114730317,4.1738810539245605,4.146788597106934,4.156065225601196,-0.7119482988032506,0.7424054129464286
1,CY45-05_1-#14,CY45-05_1,648,45,0.5,2597.362548828125,6.711066874401526e-05,0.7367125285061479,4.17384147644043,4.146749496459961,4.156082017081125,-0.7094048967969253,0.7421035853794643
1,CY45-05_1-#14,CY45-05_1,649,45,0.5,2596.40185546875,6.7431809239369e-05,0.7173304536363404,4.173644542694092,4.146512985229492,4.155932971409389,-0.7430255382400608,0.7418291015625
1,CY45-05_1-#14,CY45-05_1,650,45,0.5,2595.458984375,6.780310966805301e-05,0.729104231179239,4.173762798309326,4.146512985229492,4.155885185514178,-0.7056151337665852,0.7415597098214286
1,CY45-05_1-#14,CY45-05_1,651,45,0.5,2593.9921875,6.847341285890081e-05,0.7308796672120963,4.173723220825195,4.146395206451416,4.155817644936698,-0.7156740353222504,0.741140625
1,CY45-05_1-#14,CY45-05_1,652,45,0.5,2592.690673828125,6.82051323867579e-05,0.7314171986901253,4.173565864562988,4.1463165283203125,4.1556883198874335,-0.716696219456376,0.7407687639508929
1,CY45-05_1-#14,CY45-05_1,653,45,0.5,2591.73828125,6.757959934995078e-05,0.7336877963332774,4.173644542694092,4.146552562713623,4.155834538596017,-0.7137913450026105,0.7404966517857143
1,CY45-05_1-#14,CY45-05_1,654,45,0.5,2584.166748046875,6.830491557408733e-05,0.7334720426982606,4.173565864562988,4.1464738845825195,4.155615159443447,-0.7100295423543161,0.7383333565848215
1,CY45-05_1-#14,CY45-05_1,655,45,0.5,2588.22119140625,6.85591917829867e-05,0.7364897089695841,4.173526763916016,4.146237373352051,4.155550445829119,-0.709241311327625,0.7394917689732143
1,CY45-05_1-#14,CY45-05_1,656,45,0.5,2587.3232421875,6.774581780708824e-05,0.72823734035506,4.173329830169678,4.146237373352051,4.155533586229597,-0.723474405565935,0.7392352120535715
1,CY45-05_1-#14,CY45-05_1,657,45,0.5,2586.57666015625,6.73954471714531e-05,0.7272170374041155,4.173329830169678,4.146198272705078,4.1555730274745395,-0.7173706276786502,0.7390219029017857
