dataset,cell_id,condition,cycle,Tem,C_rate,D_rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
3,CY25-05_2-#3,CY25-05_2,677,25,0.5,2.0,1851.9493408203125,9.74065616639972e-05,0.548709271209784,4.178276538848877,4.141810417175293,4.15525296583014,-0.7680223123120182,0.740779736328125
3,CY25-05_2-#3,CY25-05_2,678,25,0.5,2.0,1848.91650390625,0.00010160347963693662,0.5182107400121306,4.17784309387207,4.1408257484436035,4.154653581522279,-0.8111059373348222,0.7395666015625
3,CY25-05_2-#3,CY25-05_2,679,25,0.5,2.0,1850.876708984375,9.71756555834241e-05,0.5324221485961768,4.178079605102539,4.141652584075928,4.155124130895582,-0.7845867234154467,0.74035068359375
3,CY25-05_2-#3,CY25-05_2,680,25,0.5,2.0,1851.314697265625,9.889635868761765e-05,0.5311775246017594,4.178433895111084,4.141928195953369,4.155445834337654,-0.8014981753573163,0.74052587890625
3,CY25-05_2-#3,CY25-05_2,681,25,0.5,2.0,1847.9383544921875,9.807508209286899e-05,0.5305674878276858,4.178040027618408,4.141337871551514,4.154923245058221,-0.7835673445108604,0.739175341796875
3,CY25-05_2-#3,CY25-05_2,682,25,0.5,2.0,1850.07958984375,9.828832045255389e-05,0.5210742550200754,4.178473472595215,4.1418890953063965,4.155467195025945,-0.7957903768796157,0.7400318359375
3,CY25-05_2-#3,CY25-05_2,683,25,0.5,2.0,1847.1129150390625,9.781727991537768e-05,0.5326822062706392,4.177803993225098,4.141416549682617,4.154861821966656,-0.7950173688435345,0.738845166015625
3,CY25-05_2-#3,CY25-05_2,684,25,0.5,2.0,1849.523193359375,9.669699877748357e-05,0.5467051171798603,4.1785125732421875,4.142322063446045,4.155535980806512,-0.7737227838702463,0.73980927734375
3,CY25-05_2-#3,CY25-05_2,685,25,0.5,2.0,1844.8055419921875,0.00010125550900614892,0.5210521900650548,4.17784309387207,4.1406683921813965,4.154437323748055,-0.7969634957580869,0.737922216796875
3,CY25-05_2-#3,CY25-05_2,686,25,0.5,2.0,1846.505859375,9.697489383856847e-05,0.529160118125254,4.178079605102539,4.141652584075928,4.155155529410152,-0.7915113763070862,0.73860234375
3,CY25-05_2-#3,CY25-05_2,687,25,0.5,2.0,1845.7535400390625,9.943342414030915e-05,0.5305577008588084,4.17831563949585,4.141495227813721,4.1550927647089555,-0.7960685037733377,0.738301416015625
3,CY25-05_2-#3,CY25-05_2,688,25,0.5,2.0,1844.721435546875,9.74218267574229e-05,0.5309832759621592,4.177921772003174,4.141337871551514,4.154933929443359,-0.7880595320937287,0.73788857421875
3,CY25-05_2-#3,CY25-05_2,689,25,0.5,2.0,1845.5634765625,9.666707668671002e-05,0.5208157936563466,4.178276538848877,4.141849517822266,4.155431812092409,-0.7935361106030383,0.738225390625
3,CY25-05_2-#3,CY25-05_2,690,25,0.5,2.0,1842.123046875,9.836744803817435e-05,0.5244716640979653,4.177803993225098,4.141022682189941,4.154630216501527,-0.7886276908341294,0.73684921875
3,CY25-05_2-#3,CY25-05_2,691,25,0.5,2.0,1845.06640625,9.620045567664631e-05,0.54741917571243,4.178630828857422,4.142282962799072,4.155599392066567,-0.7633913896394997,0.7380265625
3,CY25-05_2-#3,CY25-05_2,692,25,0.5,2.0,1840.542236328125,0.00010014464993064323,0.5122278301646879,4.177567481994629,4.140628814697266,4.154462030378439,-0.8091584738219191,0.73621689453125
3,CY25-05_2-#3,CY25-05_2,693,25,0.5,2.0,1842.0394287109375,9.609394631330577e-05,0.5367767981472906,4.177921772003174,4.141534805297852,4.155013343035164,-0.7796437730151675,0.736815771484375
3,CY25-05_2-#3,CY25-05_2,694,25,0.5,2.0,1841.2193603515625,9.989341171741025e-05,0.5251221096463089,4.177961349487305,4.141219615936279,4.154853772308867,-0.8064240880140181,0.736487744140625
3,CY25-05_2-#3,CY25-05_2,695,25,0.5,2.0,1840.0614013671875,9.746891081747291e-05,0.5325347855680543,4.177528381347656,4.141062259674072,4.1546068676447465,-0.7855880569754734,0.736024560546875
3,CY25-05_2-#3,CY25-05_2,696,25,0.5,2.0,1841.222900390625,9.70783709117563e-05,0.521366169185177,4.178040027618408,4.141770839691162,4.155256958331092,-0.799502023338841,0.73648916015625
3,CY25-05_2-#3,CY25-05_2,697,25,0.5,2.0,1837.906494140625,9.886133422817926e-05,0.5278088113527573,4.177370548248291,4.140628814697266,4.154333203525867,-0.7954592922037054,0.73516259765625
3,CY25-05_2-#3,CY25-05_2,698,25,0.5,2.0,1839.05322265625,9.862110755620204e-05,0.5351938700982355,4.177921772003174,4.141180038452148,4.154743049104335,-0.7840373542272898,0.7356212890625
3,CY25-05_2-#3,CY25-05_2,699,25,0.5,2.0,1835.9384765625,9.823499359867836e-05,0.536664613088202,4.177410125732422,4.140865325927734,4.154303130456957,-0.7820789474137446,0.734375390625
3,CY25-05_2-#3,CY25-05_2,701,25,0.5,2.0,1845.279296875,9.927365788401953e-05,0.523464220865589,4.177370548248291,4.140589237213135,4.154262429576809,-0.79938068396027,0.73811171875
3,CY25-05_2-#3,CY25-05_2,702,25,0.5,2.0,1842.897216796875,9.843547899162868e-05,0.5349552541898508,4.177410125732422,4.140628814697266,4.154271117711471,-0.7876746996962347,0.73715888671875
3,CY25-05_2-#3,CY25-05_2,703,25,0.5,2.0,1841.7735595703125,9.838456200170521e-05,0.524394234153107,4.177488803863525,4.1409831047058105,4.154581490209547,-0.8019528655983108,0.736709423828125
3,CY25-05_2-#3,CY25-05_2,704,25,0.5,2.0,1839.2666015625,9.803474594384248e-05,0.5306236619907192,4.177410125732422,4.1407470703125,4.154385922318798,-0.7826115013592729,0.735706640625
3,CY25-05_2-#3,CY25-05_2,705,25,0.5,2.0,1837.115478515625,9.836503597277742e-05,0.533169879030395,4.177213191986084,4.140510559082031,4.154224411915925,-0.7884914063492898,0.73484619140625
3,CY25-05_2-#3,CY25-05_2,706,25,0.5,2.0,1836.767578125,9.778137210668527e-05,0.5314190453980645,4.177488803863525,4.140904426574707,4.154401956978491,-0.787113463576639,0.73470703125
3,CY25-05_2-#3,CY25-05_2,707,25,0.5,2.0,1834.9468994140625,9.827997735852061e-05,0.5337115707368463,4.177213191986084,4.140589237213135,4.154078895762815,-0.7811718619500243,0.733978759765625
3,CY25-05_2-#3,CY25-05_2,708,25,0.5,2.0,1833.9859619140625,9.809835971661157e-05,0.533337933363267,4.177370548248291,4.1406683921813965,4.154215061058433,-0.7789725675358485,0.733594384765625
3,CY25-05_2-#3,CY25-05_2,709,25,0.5,2.0,1834.12353515625,9.82351934463186e-05,0.5396582959371994,4.177173614501953,4.140392780303955,4.153991440595207,-0.7742840742166326,0.7336494140625
3,CY25-05_2-#3,CY25-05_2,710,25,0.5,2.0,1833.5899658203125,9.874555867594192e-05,0.5244959732273605,4.177055835723877,4.140313625335693,4.154036174386235,-0.8024230978927545,0.733435986328125
3,CY25-05_2-#3,CY25-05_2,711,25,0.5,2.0,1832.3433837890625,9.767660759205313e-05,0.5276076094134471,4.176976680755615,4.140550136566162,4.154120954416566,-0.7950159135775046,0.732937353515625
3,CY25-05_2-#3,CY25-05_2,712,25,0.5,2.0,1831.037109375,9.783133739492098e-05,0.5234768378107746,4.176976680755615,4.140392780303955,4.153958740880934,-0.7967298897131418,0.73241484375
3,CY25-05_2-#3,CY25-05_2,713,25,0.5,2.0,1830.349853515625,9.887273198946977e-05,0.5302812864022841,4.176779747009277,4.140195846557617,4.153771206484002,-0.7932260516433782,0.73213994140625
3,CY25-05_2-#3,CY25-05_2,714,25,0.5,2.0,1829.7825927734375,9.821788942590319e-05,0.5304260152397,4.176898002624512,4.140353202819824,4.153949422351385,-0.7986116700969887,0.731913037109375
3,CY25-05_2-#3,CY25-05_2,715,25,0.5,2.0,1827.862060546875,9.886106662331665e-05,0.532876669012124,4.176740646362305,4.139998912811279,4.153530266325353,-0.7848570059408289,0.73114482421875
3,CY25-05_2-#3,CY25-05_2,716,25,0.5,2.0,1829.2247314453125,9.717124384681678e-05,0.5347642111241365,4.177016258239746,4.140589237213135,4.154002165390273,-0.7770101070207844,0.731689892578125
3,CY25-05_2-#3,CY25-05_2,717,25,0.5,2.0,1827.460205078125,9.829977915091966e-05,0.5313289775536733,4.176898002624512,4.140313625335693,4.153811212313378,-0.7864247759775211,0.73098408203125
3,CY25-05_2-#3,CY25-05_2,718,25,0.5,2.0,1826.754150390625,9.80529504877326e-05,0.5328141620926489,4.176819324493408,4.1401166915893555,4.153825226476637,-0.7893755827427844,0.73070166015625
3,CY25-05_2-#3,CY25-05_2,719,25,0.5,2.0,1825.6123046875,9.834594702050518e-05,0.5333682595451071,4.176779747009277,4.140077590942383,4.15370644553233,-0.7833880569464493,0.730244921875
3,CY25-05_2-#3,CY25-05_2,720,25,0.5,2.0,1824.66796875,9.833704170804967e-05,0.5315818326646918,4.176543712615967,4.139880657196045,4.153504896972139,-0.782074207518848,0.7298671875
3,CY25-05_2-#3,CY25-05_2,721,25,0.5,2.0,1823.9495849609375,9.857261659648561e-05,0.5303858643537874,4.17662239074707,4.139841079711914,4.1534648264868785,-0.781183987995814,0.729579833984375
3,CY25-05_2-#3,CY25-05_2,722,25,0.5,2.0,1823.36572265625,9.88090763715724e-05,0.5326033071625955,4.176661968231201,4.139841079711914,4.153484190924693,-0.7911699816970139,0.7293462890625
3,CY25-05_2-#3,CY25-05_2,723,25,0.5,2.0,1823.0242919921875,9.829509642502379e-05,0.5259914898431131,4.17662239074707,4.139880657196045,4.153530250161381,-0.7901596989957871,0.729209716796875
3,CY25-05_2-#3,CY25-05_2,724,25,0.5,2.0,1822.21484375,9.810431476313718e-05,0.5358656558075584,4.176701068878174,4.139998912811279,4.153589628510556,-0.7841794551688208,0.7288859375
3,CY25-05_2-#3,CY25-05_2,725,25,0.5,2.0,1821.56103515625,9.854887353391249e-05,0.5333680317487262,4.176661968231201,4.139998912811279,4.153556266073453,-0.7856196830386217,0.7286244140625
3,CY25-05_2-#3,CY25-05_2,726,25,0.5,2.0,1823.998046875,9.838017667100877e-05,0.5276777223488214,4.176583290100098,4.139920234680176,4.153605679334221,-0.7948404186637084,0.72959921875
3,CY25-05_2-#3,CY25-05_2,727,25,0.5,2.0,1824.0926513671875,9.678778753566802e-05,0.5305795622252584,4.176583290100098,4.140313625335693,4.1538345854161145,-0.7929651828348416,0.729637060546875
3,CY25-05_2-#3,CY25-05_2,728,25,0.5,2.0,1820.8819580078125,9.899347916585747e-05,0.5321541299566669,4.176425457000732,4.139723300933838,4.153275263511528,-0.7850533734715817,0.728352783203125
3,CY25-05_2-#3,CY25-05_2,729,25,0.5,2.0,1819.984130859375,9.850089651006412e-05,0.5291160416691008,4.176740646362305,4.139998912811279,4.153518232248597,-0.7958904489090743,0.72799365234375
3,CY25-05_2-#3,CY25-05_2,730,25,0.5,2.0,1819.17822265625,9.778667615633181e-05,0.5238152121949864,4.176465034484863,4.139998912811279,4.153579631094205,-0.8016535215164717,0.7276712890625
3,CY25-05_2-#3,CY25-05_2,731,25,0.5,2.0,1817.7318115234375,9.888898664223375e-05,0.5305659764229792,4.176465034484863,4.139644145965576,4.153285964060638,-0.7907344391851656,0.727092724609375
3,CY25-05_2-#3,CY25-05_2,732,25,0.5,2.0,1818.6170654296875,9.73645542385897e-05,0.5330765029510525,4.176661968231201,4.14023494720459,4.153697094674838,-0.7894032334275263,0.727446826171875
3,CY25-05_2-#3,CY25-05_2,733,25,0.5,2.0,1817.1407470703125,9.808304420656169e-05,0.5272229068243207,4.176425457000732,4.139801979064941,4.1534074039782505,-0.7925546896431857,0.726856298828125
3,CY25-05_2-#3,CY25-05_2,734,25,0.5,2.0,1815.8243408203125,9.893776051393822e-05,0.5273392605633614,4.176307201385498,4.1395263671875,4.15313643116062,-0.7912407106675898,0.726329736328125
3,CY25-05_2-#3,CY25-05_2,735,25,0.5,2.0,1814.5528564453125,9.877348138108434e-05,0.5290041953430548,4.176268100738525,4.139447212219238,4.1530503418486,-0.7820535655285883,0.725821142578125
3,CY25-05_2-#3,CY25-05_2,736,25,0.5,2.0,1814.8060302734375,9.840518374503936e-05,0.5299244005052485,4.17638635635376,4.139683723449707,4.15334133374489,-0.7897683594219687,0.725922412109375
3,CY25-05_2-#3,CY25-05_2,737,25,0.5,2.0,1814.4581298828125,9.792861217563457e-05,0.5279572394296306,4.176465034484863,4.139841079711914,4.153418783414161,-0.7861119632606468,0.725783251953125
3,CY25-05_2-#3,CY25-05_2,738,25,0.5,2.0,1813.50048828125,9.778524688102264e-05,0.5262961802311577,4.176307201385498,4.139486789703369,4.153257248765331,-0.7874991021412163,0.7254001953125
3,CY25-05_2-#3,CY25-05_2,739,25,0.5,2.0,1812.8668212890625,9.88542112824175e-05,0.5275766615495106,4.176307201385498,4.139644145965576,4.153141781435174,-0.7988943082142659,0.725146728515625
3,CY25-05_2-#3,CY25-05_2,740,25,0.5,2.0,1811.40966796875,9.946182469348947e-05,0.5260103154634896,4.175952911376953,4.139211177825928,4.152796042167534,-0.7922772220758794,0.7245638671875
3,CY25-05_2-#3,CY25-05_2,741,25,0.5,2.0,1811.128662109375,9.852689958218774e-05,0.5230835767447666,4.176110744476318,4.139329433441162,4.153028318437479,-0.7945374328183066,0.72445146484375
3,CY25-05_2-#3,CY25-05_2,742,25,0.5,2.0,1811.432373046875,9.86735691646053e-05,0.5303630408812541,4.176425457000732,4.139683723449707,4.153217226771985,-0.7861993937431464,0.72457294921875
3,CY25-05_2-#3,CY25-05_2,743,25,0.5,2.0,1810.5528564453125,9.8171387570169e-05,0.5293480757504503,4.176110744476318,4.1396050453186035,4.153108394752114,-0.7974622702742136,0.724221142578125
3,CY25-05_2-#3,CY25-05_2,744,25,0.5,2.0,1809.5218505859375,9.854889962181918e-05,0.5325270076132218,4.176110744476318,4.139250755310059,4.152915485834671,-0.7844773501713349,0.723808740234375
3,CY25-05_2-#3,CY25-05_2,745,25,0.5,2.0,1809.7113037109375,9.738075950475484e-05,0.5282974532249346,4.1760711669921875,4.1396050453186035,4.15305365546275,-0.7870948216553688,0.723884521484375
3,CY25-05_2-#3,CY25-05_2,746,25,0.5,2.0,1810.6971435546875,9.5757545564352e-05,0.5332235385354893,4.176425457000732,4.1401166915893555,4.153490874726893,-0.7760663977155375,0.724278857421875
3,CY25-05_2-#3,CY25-05_2,747,25,0.5,2.0,1811.890869140625,9.400907586478489e-05,0.5465246097509359,4.176779747009277,4.1407470703125,4.153962070659055,-0.7584433847896204,0.72475634765625
3,CY25-05_2-#3,CY25-05_2,748,25,0.5,2.0,1813.2855224609375,9.243392096381548e-05,0.5425137493952346,4.1771345138549805,4.14145565032959,4.154546826572742,-0.7689185192502852,0.725314208984375
3,CY25-05_2-#3,CY25-05_2,749,25,0.5,2.0,1814.1998291015625,9.170409559713228e-05,0.537889412685862,4.177331447601318,4.141810417175293,4.154882511850131,-0.7685774911614716,0.725679931640625
3,CY25-05_2-#3,CY25-05_2,751,25,0.5,2.0,1806.7093505859375,9.914899360139254e-05,0.5247927401179026,4.176031589508057,4.1388959884643555,4.152711245973231,-0.783764959192796,0.722683740234375
3,CY25-05_2-#3,CY25-05_2,752,25,0.5,2.0,1805.4609375,9.86298695825779e-05,0.5317100151365233,4.175834655761719,4.138935565948486,4.15262779138856,-0.7769692482128128,0.722184375
3,CY25-05_2-#3,CY25-05_2,753,25,0.5,2.0,1804.1466064453125,9.933049161763884e-05,0.5301653975702556,4.175598621368408,4.138699054718018,4.152331489627644,-0.7892053796404928,0.721658642578125
3,CY25-05_2-#3,CY25-05_2,754,25,0.5,2.0,1803.846923828125,9.926195471204274e-05,0.5304146194277639,4.175480365753174,4.138581275939941,4.152301432722706,-0.7880761904961124,0.72153876953125
3,CY25-05_2-#3,CY25-05_2,755,25,0.5,2.0,1802.7061767578125,9.93103886927932e-05,0.5288413997816364,4.175480365753174,4.138463020324707,4.152150582459013,-0.7889418808479749,0.721082470703125
3,CY25-05_2-#3,CY25-05_2,756,25,0.5,2.0,1802.8367919921875,9.9107992223835e-05,0.5276842864407844,4.175598621368408,4.1385416984558105,4.152278754670741,-0.7868251245197451,0.721134716796875
3,CY25-05_2-#3,CY25-05_2,757,25,0.5,2.0,1803.843505859375,9.851629749002478e-05,0.5343499283111312,4.175598621368408,4.138778209686279,4.152459597183486,-0.7774965473410695,0.72153740234375
3,CY25-05_2-#3,CY25-05_2,758,25,0.5,2.0,1804.7813720703125,9.806834373486208e-05,0.5340859836379324,4.175519943237305,4.138935565948486,4.1525456945774915,-0.7876239181480456,0.721912548828125
3,CY25-05_2-#3,CY25-05_2,759,25,0.5,2.0,1803.7811279296875,9.835099578984593e-05,0.5295513548800995,4.175519943237305,4.138856887817383,4.152378850064035,-0.7840449912400871,0.721512451171875
3,CY25-05_2-#3,CY25-05_2,760,25,0.5,2.0,1801.957763671875,9.861135212785953e-05,0.5265180266494565,4.175559043884277,4.138620376586914,4.152258727510096,-0.7850159676248811,0.72078310546875
3,CY25-05_2-#3,CY25-05_2,761,25,0.5,2.0,1799.4791259765625,9.904585604108848e-05,0.5275589264258533,4.1753621101379395,4.138620376586914,4.152159238265733,-0.7895389332106313,0.719791650390625
3,CY25-05_2-#3,CY25-05_2,762,25,0.5,2.0,1799.399658203125,9.91986898253748e-05,0.5288552429617198,4.175598621368408,4.138699054718018,4.152404251745192,-0.7899374055971387,0.71975986328125
3,CY25-05_2-#3,CY25-05_2,763,25,0.5,2.0,1797.4447021484375,9.952743534665967e-05,0.5280255615012116,4.175323009490967,4.138463020324707,4.152032472319522,-0.791467415958603,0.718977880859375
3,CY25-05_2-#3,CY25-05_2,764,25,0.5,2.0,1797.5819091796875,9.857576666660087e-05,0.524163194577084,4.175283432006836,4.138581275939941,4.1522467015153275,-0.7930570463660129,0.719032763671875
3,CY25-05_2-#3,CY25-05_2,765,25,0.5,2.0,1797.940673828125,9.800476232636365e-05,0.5383300666013574,4.175559043884277,4.139053821563721,4.152475672253107,-0.7780992126628354,0.71917626953125
3,CY25-05_2-#3,CY25-05_2,766,25,0.5,2.0,1796.42578125,9.893085310446743e-05,0.5320111939939185,4.1753621101379395,4.138463020324707,4.152067831007101,-0.7797970977637094,0.7185703125
3,CY25-05_2-#3,CY25-05_2,767,25,0.5,2.0,1795.5638427734375,9.946714575190951e-05,0.5290892661931973,4.175244331359863,4.138344764709473,4.152060492564056,-0.7881502275727095,0.718225537109375
3,CY25-05_2-#3,CY25-05_2,768,25,0.5,2.0,1794.9495849609375,9.944279636959053e-05,0.5299913887484861,4.175283432006836,4.138344764709473,4.151969707618325,-0.7985508909328511,0.717979833984375
3,CY25-05_2-#3,CY25-05_2,769,25,0.5,2.0,1794.732421875,9.865980135367606e-05,0.5309904791300014,4.175283432006836,4.138344764709473,4.152034452406027,-0.7859364695870794,0.71789296875
3,CY25-05_2-#3,CY25-05_2,770,25,0.5,2.0,1793.538330078125,9.936698091929037e-05,0.5304085424612697,4.174968242645264,4.138344764709473,4.151838205628476,-0.7877601834593446,0.71741533203125
3,CY25-05_2-#3,CY25-05_2,771,25,0.5,2.0,1793.38623046875,9.882314489568235e-05,0.52748322380187,4.175204753875732,4.138305187225342,4.151993080721063,-0.7869294396808018,0.7173544921875
3,CY25-05_2-#3,CY25-05_2,772,25,0.5,2.0,1793.2921142578125,0.00010004978680297096,0.5249121462482638,4.175165176391602,4.1383843421936035,4.151975728697696,-0.7995352324191018,0.717316845703125
3,CY25-05_2-#3,CY25-05_2,773,25,0.5,2.0,1791.873046875,9.976750859389723e-05,0.5329355597912925,4.1748504638671875,4.13779354095459,4.151549864623506,-0.7875084518468838,0.71674921875
3,CY25-05_2-#3,CY25-05_2,774,25,0.5,2.0,1792.4842529296875,9.931853250529489e-05,0.5295569350784517,4.174968242645264,4.138187408447266,4.151852203627764,-0.7888598121624599,0.716993701171875
3,CY25-05_2-#3,CY25-05_2,775,25,0.5,2.0,1790.3916015625,0.00010028870507246822,0.5248436104762569,4.174692630767822,4.137714862823486,4.15142772965512,-0.7893977859915235,0.716156640625
3,CY25-05_2-#3,CY25-05_2,776,25,0.5,2.0,1790.0032958984375,9.956204636035808e-05,0.5298796638068061,4.1748504638671875,4.13779354095459,4.151567224728859,-0.7823677417655248,0.716001318359375
3,CY25-05_2-#3,CY25-05_2,777,25,0.5,2.0,1788.97021484375,9.916507368818328e-05,0.5232111032765087,4.174732208251953,4.137753963470459,4.151560540926659,-0.7887941897971973,0.7155880859375
3,CY25-05_2-#3,CY25-05_2,778,25,0.5,2.0,1788.997314453125,9.977783537361534e-05,0.5277651349312401,4.174810886383057,4.137911796569824,4.151555231062033,-0.7931176279699814,0.71559892578125
3,CY25-05_2-#3,CY25-05_2,779,25,0.5,2.0,1788.977294921875,0.0001006388884170886,0.5253574198317836,4.174929141998291,4.1378326416015625,4.151562537177134,-0.7902015880091335,0.71559091796875
3,CY25-05_2-#3,CY25-05_2,780,25,0.5,2.0,1788.2724609375,9.998624032457071e-05,0.5255694712101694,4.174732208251953,4.1376752853393555,4.151413723573846,-0.7853594936457631,0.715308984375
3,CY25-05_2-#3,CY25-05_2,781,25,0.5,2.0,1787.8697509765625,9.891090914053166e-05,0.5281637120779448,4.174613952636719,4.1380295753479,4.151591228226484,-0.794160194616162,0.715147900390625
3,CY25-05_2-#3,CY25-05_2,782,25,0.5,2.0,1787.9954833984375,9.859291339918327e-05,0.5335352488338454,4.17488956451416,4.138226509094238,4.151745456760213,-0.7863159829016064,0.715198193359375
3,CY25-05_2-#3,CY25-05_2,783,25,0.5,2.0,1787.3994140625,9.786305710649084e-05,0.5333570529075252,4.174732208251953,4.138108730316162,4.151724079907951,-0.7795813326933576,0.714959765625
3,CY25-05_2-#3,CY25-05_2,784,25,0.5,2.0,1787.8272705078125,9.760332733923099e-05,0.5296068823559457,4.175047397613525,4.138187408447266,4.151859574398752,-0.7709560647511755,0.715130908203125
3,CY25-05_2-#3,CY25-05_2,785,25,0.5,2.0,1789.0634765625,9.580938125196333e-05,0.5374230394710402,4.175126075744629,4.138699054718018,4.152164612786245,-0.7731954747849361,0.715625390625
3,CY25-05_2-#3,CY25-05_2,786,25,0.5,2.0,1791.235595703125,9.415537651726802e-05,0.5397956634435853,4.17540168762207,4.139486789703369,4.1528046898922675,-0.766778526691219,0.71649423828125
3,CY25-05_2-#3,CY25-05_2,787,25,0.5,2.0,1791.4456787109375,9.324591571583369e-05,0.5480774109889884,4.175795555114746,4.139920234680176,4.153059725034034,-0.7550510806547273,0.716578271484375
3,CY25-05_2-#3,CY25-05_2,788,25,0.5,2.0,1792.265625,9.166925002708913e-05,0.5527420786817274,4.1762285232543945,4.140589237213135,4.153616363719358,-0.7512504324177445,0.71690625
3,CY25-05_2-#3,CY25-05_2,789,25,0.5,2.0,1793.00830078125,9.186328475006372e-05,0.5573100464389257,4.176346778869629,4.1408257484436035,4.15377719523543,-0.7481006471890383,0.7172033203125
3,CY25-05_2-#3,CY25-05_2,790,25,0.5,2.0,1792.0758056640625,9.160583296098763e-05,0.5505114559833507,4.175992488861084,4.140628814697266,4.153592974452649,-0.7642624055860963,0.716830322265625
3,CY25-05_2-#3,CY25-05_2,791,25,0.5,2.0,1791.413330078125,9.203685032946668e-05,0.5569799411727688,4.1760711669921875,4.140510559082031,4.153480869228557,-0.7496071057770788,0.71656533203125
3,CY25-05_2-#3,CY25-05_2,792,25,0.5,2.0,1791.443603515625,9.21499509194483e-05,0.562852244947308,4.176149845123291,4.140550136566162,4.153397422725871,-0.7371671095552799,0.71657744140625
3,CY25-05_2-#3,CY25-05_2,793,25,0.5,2.0,1790.8626708984375,9.244652286977908e-05,0.5599599104263668,4.176110744476318,4.140392780303955,4.1534067897473355,-0.7403555804853315,0.716345068359375
3,CY25-05_2-#3,CY25-05_2,794,25,0.5,2.0,1790.5062255859375,9.179316514069788e-05,0.5525126542662895,4.1762285232543945,4.140628814697266,4.153662390628104,-0.7485456116383209,0.716202490234375
3,CY25-05_2-#3,CY25-05_2,795,25,0.5,2.0,1789.669677734375,9.251881638729445e-05,0.5605700071761888,4.176189422607422,4.140550136566162,4.15358299320027,-0.7429419861077142,0.71586787109375
3,CY25-05_2-#3,CY25-05_2,796,25,0.5,2.0,1789.4827880859375,9.21884681770107e-05,0.5589416091351038,4.176346778869629,4.140707492828369,4.153669729071148,-0.7490963836048983,0.715793115234375
3,CY25-05_2-#3,CY25-05_2,797,25,0.5,2.0,1788.4696044921875,9.208815372453975e-05,0.5522833985144879,4.176031589508057,4.140353202819824,4.153448137186341,-0.7556559112536769,0.715387841796875
3,CY25-05_2-#3,CY25-05_2,798,25,0.5,2.0,1789.5067138671875,9.012358910083362e-05,0.5639629051550561,4.176149845123291,4.140786170959473,4.15373983221539,-0.7340361483695466,0.715802685546875
3,CY25-05_2-#3,CY25-05_2,799,25,0.5,2.0,1787.3309326171875,9.143823892937939e-05,0.5592479964747454,4.17587423324585,4.140274524688721,4.1533640279608255,-0.7380442569392662,0.714932373046875
3,CY25-05_2-#3,CY25-05_2,801,25,0.5,2.0,1792.1077880859375,9.658249879129969e-05,0.5402434656843449,4.175126075744629,4.138659954071045,4.152081166283559,-0.7664948540157432,0.716843115234375
3,CY25-05_2-#3,CY25-05_2,802,25,0.5,2.0,1792.0108642578125,9.325722186387178e-05,0.543691961466137,4.175283432006836,4.139408111572266,4.152725947105278,-0.7610448726892858,0.716804345703125
3,CY25-05_2-#3,CY25-05_2,803,25,0.5,2.0,1791.287109375,9.248106626711781e-05,0.5509878462268174,4.175716876983643,4.139920234680176,4.153014296192234,-0.7406235066898299,0.71651484375
3,CY25-05_2-#3,CY25-05_2,804,25,0.5,2.0,1789.7879638671875,9.161574879713931e-05,0.551136543334058,4.175716876983643,4.140038013458252,4.153052354263047,-0.7468129172114679,0.715915185546875
3,CY25-05_2-#3,CY25-05_2,805,25,0.5,2.0,1789.23193359375,9.091728180538884e-05,0.5512146774060454,4.175755977630615,4.140156269073486,4.153283927400233,-0.7502168411310155,0.7156927734375
3,CY25-05_2-#3,CY25-05_2,806,25,0.5,2.0,1787.8477783203125,9.192671021716404e-05,0.5594892298784577,4.175755977630615,4.140156269073486,4.153169114710921,-0.7393889456012026,0.715139111328125
3,CY25-05_2-#3,CY25-05_2,807,25,0.5,2.0,1786.853271484375,9.204977591733888e-05,0.5513800391299832,4.175637722015381,4.140274524688721,4.153204513808428,-0.7613463336242101,0.71474130859375
3,CY25-05_2-#3,CY25-05_2,808,25,0.5,2.0,1786.6251220703125,9.06759185124744e-05,0.5560694788295996,4.1759138107299805,4.140589237213135,4.153443457716603,-0.7463119666338232,0.714650048828125
3,CY25-05_2-#3,CY25-05_2,810,25,0.5,2.0,1774.81982421875,9.995650500645434e-05,0.5304830933932304,4.174220085144043,4.137124061584473,4.1508103467650335,-0.7816058869042322,0.7099279296875
3,CY25-05_2-#3,CY25-05_2,811,25,0.5,2.0,1773.02587890625,9.956183316225526e-05,0.5278182011311914,4.173905372619629,4.136848449707031,4.150592084658348,-0.7847663315788171,0.7092103515625
3,CY25-05_2-#3,CY25-05_2,812,25,0.5,2.0,1772.5003662109375,9.948911279391971e-05,0.5248184140374945,4.173944473266602,4.136966705322266,4.150740251702778,-0.7936853912488266,0.709000146484375
3,CY25-05_2-#3,CY25-05_2,813,25,0.5,2.0,1771.8173828125,9.985450192836639e-05,0.528953792587306,4.173905372619629,4.136887550354004,4.150607408103296,-0.7872262759855873,0.708726953125
3,CY25-05_2-#3,CY25-05_2,814,25,0.5,2.0,1770.449951171875,9.97415669050913e-05,0.5330153028402252,4.1737871170043945,4.136690616607666,4.1504338878696245,-0.7835360021772804,0.70817998046875
3,CY25-05_2-#3,CY25-05_2,815,25,0.5,2.0,1769.625732421875,0.00010007150316543756,0.5272147281061985,4.17366886138916,4.136730194091797,4.15040183471421,-0.7913227566692931,0.70785029296875
